timestamp,road_id,road_name,road_type,lanes,length_km,zones,hour,day_of_week,month,year,is_weekend,is_peak_hour,is_monsoon,is_festival,festival_name,festival_mult,traffic_index,speed_kmph,travel_time_min,temperature,humidity,wind_speed_kmph,rainfall_mm
23-06-2025 02:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,2,0,6,2025,0,0,0,0,,1,7.3,80,28.5,33.2,56.6,3.5,0.1
23-06-2025 03:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,3,0,6,2025,0,0,0,0,,1,10.3,80,28.5,33.8,50.3,7.7,1
23-06-2025 04:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,4,0,6,2025,0,0,0,0,,1,7.8,80,28.5,34.5,55.6,21.5,0.6
23-06-2025 05:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,5,0,6,2025,0,0,0,0,,1,7,80,28.5,34.6,51.4,18.3,0.2
23-06-2025 06:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,6,0,6,2025,0,0,0,0,,1,18.3,79.9,28.5,35.4,52.8,11.8,0.4
23-06-2025 07:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,7,0,6,2025,0,1,0,0,,1,45.4,78.7,29,37.2,46.5,6.3,0.5
23-06-2025 08:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,8,0,6,2025,0,1,0,0,,1,50.6,76.8,29.7,36.2,51.9,6.5,0.5
23-06-2025 09:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,9,0,6,2025,0,1,0,0,,1,48.3,80,28.5,34.7,50.6,7.4,1.2
23-06-2025 10:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,10,0,6,2025,0,1,0,0,,1,31.2,80,28.5,34.8,57.4,12,0.5
23-06-2025 11:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,11,0,6,2025,0,0,0,0,,1,32.7,80,28.5,34.8,49.8,7.8,1.3
23-06-2025 12:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,12,0,6,2025,0,0,0,0,,1,37.6,80,28.5,34.4,47.2,2.8,0
23-06-2025 13:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,13,0,6,2025,0,0,0,0,,1,32.5,80,28.5,31.7,60.9,18.1,0.5
23-06-2025 14:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,14,0,6,2025,0,0,0,0,,1,34.5,80,28.5,34.1,47.1,17.9,0.2
23-06-2025 15:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,15,0,6,2025,0,0,0,0,,1,28,75.3,30.3,32,47.5,11.4,0.8
23-06-2025 16:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,16,0,6,2025,0,0,0,0,,1,27,77,29.6,30.3,55.7,9.1,0.2
23-06-2025 17:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,17,0,6,2025,0,1,0,0,,1,46,78.4,29.1,32.5,58,16,0.3
23-06-2025 18:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,18,0,6,2025,0,1,0,0,,1,47,77.2,29.5,31.7,53.1,6.5,0.4
23-06-2025 19:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,19,0,6,2025,0,1,0,0,,1,49.2,77.9,29.3,30.7,61.9,15.3,0.1
23-06-2025 20:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,20,0,6,2025,0,1,0,0,,1,45.6,80,28.5,30.7,43,12.7,0.3
23-06-2025 21:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,21,0,6,2025,0,1,0,0,,1,33.1,80,28.5,31.1,60.4,16.9,0.1
23-06-2025 22:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,22,0,6,2025,0,0,0,0,,1,30.3,79.9,28.5,29,57.2,8.9,0.3
23-06-2025 23:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,23,0,6,2025,0,0,0,0,,1,2,79.9,28.6,30.7,58.9,15.8,0.1
24-06-2025 00:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,0,1,6,2025,0,0,0,0,,1,7.8,80,28.5,32.8,49.8,11.8,0.2
24-06-2025 01:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,1,1,6,2025,0,0,0,0,,1,4,80,28.5,32.1,63,5.3,0.3
24-06-2025 02:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,2,1,6,2025,0,0,0,0,,1,8.6,77,29.6,31.4,54.5,6.6,0.4
24-06-2025 03:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,3,1,6,2025,0,0,0,0,,1,3.7,80,28.5,32.4,53.5,8.6,0.1
24-06-2025 04:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,4,1,6,2025,0,0,0,0,,1,11,80,28.5,34.7,54.1,16.7,0.2
24-06-2025 05:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,5,1,6,2025,0,0,0,0,,1,7.2,77.7,29.4,32.2,59.2,17.4,0.3
24-06-2025 06:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,6,1,6,2025,0,0,0,0,,1,21.3,78,29.2,35.3,55.7,11.5,0.4
24-06-2025 07:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,7,1,6,2025,0,1,0,0,,1,40.8,80,28.5,34.9,55.6,8.9,0.6
24-06-2025 08:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,8,1,6,2025,0,1,0,0,,1,45.7,80,28.5,35.4,49.9,9.5,0.3
24-06-2025 09:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,9,1,6,2025,0,1,0,0,,1,52,80,28.5,33.8,47.5,6.6,0.9
24-06-2025 10:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,10,1,6,2025,0,1,0,0,,1,37.2,79.6,28.6,35.4,56.3,17.4,1.1
24-06-2025 11:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,11,1,6,2025,0,0,0,0,,1,27.6,78.4,29.1,35.7,47,10.8,0.3
24-06-2025 12:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,12,1,6,2025,0,0,0,0,,1,37.8,79.5,28.7,34.2,66,9.6,0.3
24-06-2025 13:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,13,1,6,2025,0,0,0,0,,1,37.4,76.8,29.7,32.8,46.1,9.7,0.3
24-06-2025 14:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,14,1,6,2025,0,0,0,0,,1,36,80,28.5,34.7,65.3,9.3,0.1
24-06-2025 15:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,15,1,6,2025,0,0,0,0,,1,26.3,79.9,28.5,29.9,59.7,25.2,0.3
24-06-2025 16:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,16,1,6,2025,0,0,0,0,,1,23.7,77.3,29.5,32.3,51,14,0
24-06-2025 17:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,17,1,6,2025,0,1,0,0,,1,45,79,28.9,31.5,52.4,16,0.3
24-06-2025 18:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,18,1,6,2025,0,1,0,0,,1,55.2,80,28.5,30.1,52,14.4,0.5
24-06-2025 19:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,19,1,6,2025,0,1,0,0,,1,50.7,77.2,29.5,30.5,64.9,13.6,0.1
24-06-2025 20:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,20,1,6,2025,0,1,0,0,,1,40.8,78.2,29.2,31.3,44.2,16.3,0.7
24-06-2025 21:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,21,1,6,2025,0,1,0,0,,1,31.4,80,28.5,31.4,47.2,13.2,0
24-06-2025 22:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,22,1,6,2025,0,0,0,0,,1,33.3,80,28.5,31,63.9,4.1,0.6
24-06-2025 23:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,23,1,6,2025,0,0,0,0,,1,3.8,80,28.5,32.5,60,11.2,0.3
25-06-2025 00:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,0,2,6,2025,0,0,0,0,,1,2,80,28.5,30.6,60.9,11.4,0.1
25-06-2025 01:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,1,2,6,2025,0,0,0,0,,1,2.1,77.8,29.3,31.8,51.9,3.2,0.5
25-06-2025 02:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,2,2,6,2025,0,0,0,0,,1,7.1,80,28.5,34,66.9,8.3,0.7
25-06-2025 03:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,3,2,6,2025,0,0,0,0,,1,6.4,77.8,29.3,36.2,59.5,7.8,0.4
25-06-2025 04:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,4,2,6,2025,0,0,0,0,,1,10.6,76.6,29.8,33.2,56.8,4.7,0.6
25-06-2025 05:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,5,2,6,2025,0,0,0,0,,1,2,79.8,28.6,35.5,51,1.2,0.5
25-06-2025 06:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,6,2,6,2025,0,0,0,0,,1,12.2,80,28.5,35.1,55.9,15.9,0.3
25-06-2025 07:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,7,2,6,2025,0,1,0,0,,1,33.7,80,28.5,34.4,50.3,5.2,0.4
25-06-2025 08:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,8,2,6,2025,0,1,0,0,,1,49.1,80,28.5,34.7,65.8,16,0
25-06-2025 09:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,9,2,6,2025,0,1,0,0,,1,52.1,79.7,28.6,34.7,52.7,5.3,1.3
25-06-2025 10:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,10,2,6,2025,0,1,0,0,,1,34.3,79.5,28.7,34.7,55,9,0.9
25-06-2025 11:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,11,2,6,2025,0,0,0,0,,1,28.3,78.5,29.1,35.3,51.4,19.9,0.4
25-06-2025 12:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,12,2,6,2025,0,0,0,0,,1,36.8,79.2,28.8,35.8,46.6,14.6,0.4
25-06-2025 13:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,13,2,6,2025,0,0,0,0,,1,33.7,79.3,28.8,36.1,56.9,15.2,0.4
25-06-2025 14:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,14,2,6,2025,0,0,0,0,,1,38.2,80,28.5,33.8,58.7,8.9,0
25-06-2025 15:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,15,2,6,2025,0,0,0,0,,1,24.6,79.3,28.8,33.4,58.5,7.4,0.7
25-06-2025 16:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,16,2,6,2025,0,0,0,0,,1,29.7,77.5,29.4,31.3,54.6,7.9,0.3
25-06-2025 17:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,17,2,6,2025,0,1,0,0,,1,41.7,79.9,28.5,33.5,50.9,1.4,0.6
25-06-2025 18:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,18,2,6,2025,0,1,0,0,,1,50.6,79.5,28.7,28.3,40.9,11,0.4
25-06-2025 19:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,19,2,6,2025,0,1,0,0,,1,45.8,80,28.5,31.5,50.5,12.4,0.1
25-06-2025 20:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,20,2,6,2025,0,1,0,0,,1,45.1,80,28.5,33.4,56.4,13.2,0.4
25-06-2025 21:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,21,2,6,2025,0,1,0,0,,1,38.7,80,28.5,30.7,50,9.8,0.1
25-06-2025 22:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,22,2,6,2025,0,0,0,0,,1,34.7,80,28.5,32.6,53.4,6.2,0
25-06-2025 23:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,23,2,6,2025,0,0,0,0,,1,6.7,80,28.5,28.9,43.8,14.5,0.1
26-06-2025 00:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,0,3,6,2025,0,0,0,0,,1,12.2,80,28.5,32.8,45.7,4.3,0.5
26-06-2025 01:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,1,3,6,2025,0,0,0,0,,1,8.7,80,28.5,31.5,47,11.1,0
26-06-2025 02:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,2,3,6,2025,0,0,0,0,,1,9.1,80,28.5,35.6,54.6,7.7,0.4
26-06-2025 03:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,3,3,6,2025,0,0,0,0,,1,11.2,79.5,28.7,33.1,51.4,5.6,0.6
26-06-2025 04:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,4,3,6,2025,0,0,0,0,,1,11.3,80,28.5,35.6,54.4,2,0.1
26-06-2025 05:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,5,3,6,2025,0,0,0,0,,1,8.9,80,28.5,35.4,58.7,9,0.4
26-06-2025 06:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,6,3,6,2025,0,0,0,0,,1,19.2,80,28.5,35.6,50.6,13.1,0.2
26-06-2025 07:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,7,3,6,2025,0,1,0,0,,1,36.5,80,28.5,33.3,50.6,6,0.8
26-06-2025 08:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,8,3,6,2025,0,1,0,0,,1,47.9,79.7,28.6,32.5,50.7,8.8,0.2
26-06-2025 09:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,9,3,6,2025,0,1,0,0,,1,49.3,80,28.5,35.5,43.6,3.7,0.2
26-06-2025 10:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,10,3,6,2025,0,1,0,0,,1,33.8,78.1,29.2,34.7,64.6,14.2,0
26-06-2025 11:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,11,3,6,2025,0,0,0,0,,1,39.6,80,28.5,34.1,48.2,6.9,0.6
26-06-2025 12:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,12,3,6,2025,0,0,0,0,,1,37,79.6,28.7,34.7,50.3,17,0.1
26-06-2025 13:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,13,3,6,2025,0,0,0,0,,1,40.5,80,28.5,33.5,47.3,7.4,0.1
26-06-2025 14:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,14,3,6,2025,0,0,0,0,,1,34,79.6,28.6,32.1,55.4,20,0.8
26-06-2025 15:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,15,3,6,2025,0,0,0,0,,1,29,80,28.5,32.5,57,11.9,0
26-06-2025 16:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,16,3,6,2025,0,0,0,0,,1,34.5,80,28.5,32.6,55.4,7.5,0.7
26-06-2025 17:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,17,3,6,2025,0,1,0,0,,1,44.8,80,28.5,32.9,53.3,5,0.2
26-06-2025 18:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,18,3,6,2025,0,1,0,0,,1,46.8,77.7,29.4,30.7,48.2,11.2,0.1
26-06-2025 19:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,19,3,6,2025,0,1,0,0,,1,54,79.6,28.7,30.4,64.7,17.4,0.5
26-06-2025 20:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,20,3,6,2025,0,1,0,0,,1,37.3,79,28.9,32.2,57.1,4.9,0.3
26-06-2025 21:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,21,3,6,2025,0,1,0,0,,1,36,78.5,29,29.6,49,9.6,0.4
26-06-2025 22:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,22,3,6,2025,0,0,0,0,,1,26.7,79.5,28.7,31.4,56.5,13.4,0.8
26-06-2025 23:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,23,3,6,2025,0,0,0,0,,1,2.9,80,28.5,28.1,48.5,16.1,0.5
27-06-2025 00:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,0,4,6,2025,0,0,0,0,,1,2,80,28.5,32.8,55,8.7,0.1
27-06-2025 01:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,1,4,6,2025,0,0,0,0,,1,8.5,79.8,28.6,32.6,55.9,14.1,0.4
27-06-2025 02:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,2,4,6,2025,0,0,0,0,,1,10.5,77.3,29.5,33.7,53.5,4.5,0.4
27-06-2025 03:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,3,4,6,2025,0,0,0,0,,1,4.2,79.3,28.7,33.7,58.8,13.5,0.5
27-06-2025 04:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,4,4,6,2025,0,0,0,0,,1,9.1,80,28.5,34.1,47.4,15.3,0.1
27-06-2025 05:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,5,4,6,2025,0,0,0,0,,1,14.2,78.4,29.1,34.7,54.8,9.1,0.2
27-06-2025 06:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,6,4,6,2025,0,0,0,0,,1,11.7,80,28.5,33.9,43.6,9.8,0.9
27-06-2025 07:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,7,4,6,2025,0,1,0,0,,1,32.8,80,28.5,33.8,47.4,8.8,0.8
27-06-2025 08:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,8,4,6,2025,0,1,0,0,,1,42.1,75.4,30.3,34.4,52.1,8.5,1
27-06-2025 09:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,9,4,6,2025,0,1,0,0,,1,44.2,80,28.5,34.5,59.1,17.1,0.1
27-06-2025 10:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,10,4,6,2025,0,1,0,0,,1,33.6,80,28.5,34.9,48.7,12.6,0.2
27-06-2025 11:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,11,4,6,2025,0,0,0,0,,1,32.9,77.4,29.5,32.9,58,11.2,0.1
27-06-2025 12:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,12,4,6,2025,0,0,0,0,,1,35.5,80,28.5,34.5,62.9,10.1,0.5
27-06-2025 13:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,13,4,6,2025,0,0,0,0,,1,38.6,79.3,28.8,34.3,52.4,11.6,1.3
27-06-2025 14:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,14,4,6,2025,0,0,0,0,,1,37.7,78.4,29.1,33.5,57.6,13.9,0.7
27-06-2025 15:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,15,4,6,2025,0,0,0,0,,1,34.1,80,28.5,32.9,47.9,12.3,0.2
27-06-2025 16:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,16,4,6,2025,0,0,0,0,,1,30.7,80,28.5,31,48.8,12.4,0.7
27-06-2025 17:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,17,4,6,2025,0,1,0,0,,1,38.7,76.9,29.6,32.7,60.9,10.1,0.7
27-06-2025 18:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,18,4,6,2025,0,1,0,0,,1,47.5,79.1,28.8,30.4,52.1,9.3,0.3
27-06-2025 19:00,NH48_Bypass,NH-48 Chennai Bypass,NH,6,38,Ambattur_Avadi|Alandur_Guindy|Tambaram_Pallavaram,19,4,6,2025,0,1,0,0,,1,52.6,80,28.5,30.4,51,3.5,0.1
